"transit_timestamp","transit_mode","station_complex_id","station_complex","borough","payment_method","fare_class_category","ridership","transfers","latitude","longitude","georeference"
"2023-03-31T17:00:00.000","subway","69","25 Av (D)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","13.0","0.0","40.597706","-73.98683","POINT (-73.98683 40.597706)"
"2023-03-31T17:00:00.000","subway","69","25 Av (D)","Brooklyn","omny","OMNY - Full Fare","43.0","3.0","40.597706","-73.98683","POINT (-73.98683 40.597706)"
"2023-03-31T17:00:00.000","subway","70","Bay 50 St (D)","Brooklyn","metrocard","Metrocard - Fair Fare","4.0","0.0","40.58884","-73.983765","POINT (-73.983765 40.58884)"
"2023-03-31T17:00:00.000","subway","70","Bay 50 St (D)","Brooklyn","metrocard","Metrocard - Full Fare","18.0","0.0","40.58884","-73.983765","POINT (-73.983765 40.58884)"
"2023-03-31T17:00:00.000","subway","70","Bay 50 St (D)","Brooklyn","metrocard","Metrocard - Other","1.0","0.0","40.58884","-73.983765","POINT (-73.983765 40.58884)"
"2023-03-31T17:00:00.000","subway","70","Bay 50 St (D)","Brooklyn","metrocard","Metrocard - Seniors & Disability","2.0","0.0","40.58884","-73.983765","POINT (-73.983765 40.58884)"
"2023-03-31T17:00:00.000","subway","70","Bay 50 St (D)","Brooklyn","metrocard","Metrocard - Students","46.0","0.0","40.58884","-73.983765","POINT (-73.983765 40.58884)"
"2023-03-31T17:00:00.000","subway","70","Bay 50 St (D)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","15.0","0.0","40.58884","-73.983765","POINT (-73.983765 40.58884)"
"2023-03-31T17:00:00.000","subway","70","Bay 50 St (D)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","1.0","0.0","40.58884","-73.983765","POINT (-73.983765 40.58884)"
"2023-03-31T17:00:00.000","subway","70","Bay 50 St (D)","Brooklyn","omny","OMNY - Full Fare","25.0","0.0","40.58884","-73.983765","POINT (-73.983765 40.58884)"
"2023-03-31T17:00:00.000","subway","71","8 Av (N)","Brooklyn","metrocard","Metrocard - Fair Fare","68.0","0.0","40.635063","-74.01172","POINT (-74.01172 40.635063)"
"2023-03-31T17:00:00.000","subway","71","8 Av (N)","Brooklyn","metrocard","Metrocard - Full Fare","170.0","3.0","40.635063","-74.01172","POINT (-74.01172 40.635063)"
"2023-03-31T17:00:00.000","subway","71","8 Av (N)","Brooklyn","metrocard","Metrocard - Other","21.0","0.0","40.635063","-74.01172","POINT (-74.01172 40.635063)"
"2023-03-31T17:00:00.000","subway","71","8 Av (N)","Brooklyn","metrocard","Metrocard - Seniors & Disability","41.0","0.0","40.635063","-74.01172","POINT (-74.01172 40.635063)"
"2023-03-31T17:00:00.000","subway","71","8 Av (N)","Brooklyn","metrocard","Metrocard - Students","64.0","1.0","40.635063","-74.01172","POINT (-74.01172 40.635063)"
"2023-03-31T17:00:00.000","subway","71","8 Av (N)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","170.0","0.0","40.635063","-74.01172","POINT (-74.01172 40.635063)"
"2023-03-31T17:00:00.000","subway","71","8 Av (N)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","23.0","0.0","40.635063","-74.01172","POINT (-74.01172 40.635063)"
"2023-03-31T17:00:00.000","subway","71","8 Av (N)","Brooklyn","omny","OMNY - Full Fare","155.0","3.0","40.635063","-74.01172","POINT (-74.01172 40.635063)"
"2023-03-31T17:00:00.000","subway","72","Fort Hamilton Pkwy (N)","Brooklyn","metrocard","Metrocard - Fair Fare","19.0","0.0","40.631386","-74.00535","POINT (-74.00535 40.631386)"
"2023-03-31T17:00:00.000","subway","72","Fort Hamilton Pkwy (N)","Brooklyn","metrocard","Metrocard - Full Fare","57.0","3.0","40.631386","-74.00535","POINT (-74.00535 40.631386)"
"2023-03-31T17:00:00.000","subway","72","Fort Hamilton Pkwy (N)","Brooklyn","metrocard","Metrocard - Other","8.0","0.0","40.631386","-74.00535","POINT (-74.00535 40.631386)"
"2023-03-31T17:00:00.000","subway","72","Fort Hamilton Pkwy (N)","Brooklyn","metrocard","Metrocard - Seniors & Disability","13.0","0.0","40.631386","-74.00535","POINT (-74.00535 40.631386)"
"2023-03-31T17:00:00.000","subway","72","Fort Hamilton Pkwy (N)","Brooklyn","metrocard","Metrocard - Students","28.0","2.0","40.631386","-74.00535","POINT (-74.00535 40.631386)"
"2023-03-31T17:00:00.000","subway","72","Fort Hamilton Pkwy (N)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","38.0","0.0","40.631386","-74.00535","POINT (-74.00535 40.631386)"
"2023-03-31T17:00:00.000","subway","72","Fort Hamilton Pkwy (N)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","17.0","0.0","40.631386","-74.00535","POINT (-74.00535 40.631386)"
"2023-03-31T17:00:00.000","subway","72","Fort Hamilton Pkwy (N)","Brooklyn","omny","OMNY - Full Fare","60.0","0.0","40.631386","-74.00535","POINT (-74.00535 40.631386)"
"2023-03-31T17:00:00.000","subway","74","18 Av (N)","Brooklyn","metrocard","Metrocard - Fair Fare","10.0","1.0","40.62067","-73.99042","POINT (-73.99042 40.62067)"
"2023-03-31T17:00:00.000","subway","74","18 Av (N)","Brooklyn","metrocard","Metrocard - Full Fare","69.0","11.0","40.62067","-73.99042","POINT (-73.99042 40.62067)"
"2023-03-31T17:00:00.000","subway","74","18 Av (N)","Brooklyn","metrocard","Metrocard - Other","1.0","0.0","40.62067","-73.99042","POINT (-73.99042 40.62067)"
"2023-03-31T17:00:00.000","subway","74","18 Av (N)","Brooklyn","metrocard","Metrocard - Seniors & Disability","4.0","1.0","40.62067","-73.99042","POINT (-73.99042 40.62067)"
"2023-03-31T17:00:00.000","subway","74","18 Av (N)","Brooklyn","metrocard","Metrocard - Students","15.0","1.0","40.62067","-73.99042","POINT (-73.99042 40.62067)"
"2023-03-31T17:00:00.000","subway","74","18 Av (N)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","26.0","0.0","40.62067","-73.99042","POINT (-73.99042 40.62067)"
"2023-03-31T17:00:00.000","subway","74","18 Av (N)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","17.0","0.0","40.62067","-73.99042","POINT (-73.99042 40.62067)"
"2023-03-31T17:00:00.000","subway","74","18 Av (N)","Brooklyn","omny","OMNY - Full Fare","54.0","3.0","40.62067","-73.99042","POINT (-73.99042 40.62067)"
"2023-03-31T17:00:00.000","subway","75","20 Av (N)","Brooklyn","metrocard","Metrocard - Fair Fare","5.0","0.0","40.61741","-73.98502","POINT (-73.98502 40.61741)"
"2023-03-31T17:00:00.000","subway","75","20 Av (N)","Brooklyn","metrocard","Metrocard - Full Fare","40.0","0.0","40.61741","-73.98502","POINT (-73.98502 40.61741)"
"2023-03-31T17:00:00.000","subway","75","20 Av (N)","Brooklyn","metrocard","Metrocard - Other","4.0","0.0","40.61741","-73.98502","POINT (-73.98502 40.61741)"
"2023-03-31T17:00:00.000","subway","75","20 Av (N)","Brooklyn","metrocard","Metrocard - Seniors & Disability","4.0","0.0","40.61741","-73.98502","POINT (-73.98502 40.61741)"
"2023-03-31T17:00:00.000","subway","75","20 Av (N)","Brooklyn","metrocard","Metrocard - Students","7.0","0.0","40.61741","-73.98502","POINT (-73.98502 40.61741)"
"2023-03-31T17:00:00.000","subway","75","20 Av (N)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","17.0","0.0","40.61741","-73.98502","POINT (-73.98502 40.61741)"
"2023-03-31T17:00:00.000","subway","75","20 Av (N)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","7.0","0.0","40.61741","-73.98502","POINT (-73.98502 40.61741)"
"2023-03-31T17:00:00.000","subway","75","20 Av (N)","Brooklyn","omny","OMNY - Full Fare","39.0","3.0","40.61741","-73.98502","POINT (-73.98502 40.61741)"
"2023-03-31T17:00:00.000","subway","76","Bay Pkwy (N)","Brooklyn","metrocard","Metrocard - Fair Fare","13.0","1.0","40.611816","-73.98185","POINT (-73.98185 40.611816)"
"2023-03-31T17:00:00.000","subway","76","Bay Pkwy (N)","Brooklyn","metrocard","Metrocard - Full Fare","54.0","7.0","40.611816","-73.98185","POINT (-73.98185 40.611816)"
"2023-03-31T17:00:00.000","subway","76","Bay Pkwy (N)","Brooklyn","metrocard","Metrocard - Other","8.0","0.0","40.611816","-73.98185","POINT (-73.98185 40.611816)"
"2023-03-31T17:00:00.000","subway","76","Bay Pkwy (N)","Brooklyn","metrocard","Metrocard - Seniors & Disability","7.0","1.0","40.611816","-73.98185","POINT (-73.98185 40.611816)"
"2023-03-31T17:00:00.000","subway","76","Bay Pkwy (N)","Brooklyn","metrocard","Metrocard - Students","18.0","2.0","40.611816","-73.98185","POINT (-73.98185 40.611816)"
"2023-03-31T17:00:00.000","subway","76","Bay Pkwy (N)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","42.0","0.0","40.611816","-73.98185","POINT (-73.98185 40.611816)"
"2023-03-31T17:00:00.000","subway","76","Bay Pkwy (N)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","20.0","0.0","40.611816","-73.98185","POINT (-73.98185 40.611816)"
"2023-03-31T17:00:00.000","subway","76","Bay Pkwy (N)","Brooklyn","omny","OMNY - Full Fare","68.0","6.0","40.611816","-73.98185","POINT (-73.98185 40.611816)"
"2023-03-31T17:00:00.000","subway","77","Kings Hwy (N)","Brooklyn","metrocard","Metrocard - Fair Fare","9.0","2.0","40.603924","-73.980354","POINT (-73.980354 40.603924)"
"2023-03-31T17:00:00.000","subway","77","Kings Hwy (N)","Brooklyn","metrocard","Metrocard - Full Fare","40.0","9.0","40.603924","-73.980354","POINT (-73.980354 40.603924)"
"2023-03-31T17:00:00.000","subway","77","Kings Hwy (N)","Brooklyn","metrocard","Metrocard - Other","7.0","1.0","40.603924","-73.980354","POINT (-73.980354 40.603924)"
"2023-03-31T17:00:00.000","subway","77","Kings Hwy (N)","Brooklyn","metrocard","Metrocard - Seniors & Disability","12.0","3.0","40.603924","-73.980354","POINT (-73.980354 40.603924)"
"2023-03-31T17:00:00.000","subway","77","Kings Hwy (N)","Brooklyn","metrocard","Metrocard - Students","19.0","1.0","40.603924","-73.980354","POINT (-73.980354 40.603924)"
"2023-03-31T17:00:00.000","subway","77","Kings Hwy (N)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","34.0","0.0","40.603924","-73.980354","POINT (-73.980354 40.603924)"
"2023-03-31T17:00:00.000","subway","77","Kings Hwy (N)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","31.0","0.0","40.603924","-73.980354","POINT (-73.980354 40.603924)"
"2023-03-31T17:00:00.000","subway","77","Kings Hwy (N)","Brooklyn","omny","OMNY - Full Fare","38.0","9.0","40.603924","-73.980354","POINT (-73.980354 40.603924)"
"2023-03-31T17:00:00.000","subway","78","Avenue U (N)","Brooklyn","metrocard","Metrocard - Fair Fare","9.0","2.0","40.597473","-73.97913","POINT (-73.97913 40.597473)"
"2023-03-31T17:00:00.000","subway","78","Avenue U (N)","Brooklyn","metrocard","Metrocard - Full Fare","43.0","18.0","40.597473","-73.97913","POINT (-73.97913 40.597473)"
"2023-03-31T17:00:00.000","subway","78","Avenue U (N)","Brooklyn","metrocard","Metrocard - Other","1.0","0.0","40.597473","-73.97913","POINT (-73.97913 40.597473)"
"2023-03-31T17:00:00.000","subway","78","Avenue U (N)","Brooklyn","metrocard","Metrocard - Seniors & Disability","4.0","1.0","40.597473","-73.97913","POINT (-73.97913 40.597473)"
"2023-03-31T17:00:00.000","subway","78","Avenue U (N)","Brooklyn","metrocard","Metrocard - Students","17.0","0.0","40.597473","-73.97913","POINT (-73.97913 40.597473)"
"2023-03-31T17:00:00.000","subway","78","Avenue U (N)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","28.0","0.0","40.597473","-73.97913","POINT (-73.97913 40.597473)"
"2023-03-31T17:00:00.000","subway","78","Avenue U (N)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","19.0","0.0","40.597473","-73.97913","POINT (-73.97913 40.597473)"
"2023-03-31T17:00:00.000","subway","78","Avenue U (N)","Brooklyn","omny","OMNY - Full Fare","31.0","3.0","40.597473","-73.97913","POINT (-73.97913 40.597473)"
"2023-03-31T17:00:00.000","subway","79","86 St (N)","Brooklyn","metrocard","Metrocard - Fair Fare","5.0","1.0","40.59272","-73.97823","POINT (-73.97823 40.59272)"
"2023-03-31T17:00:00.000","subway","79","86 St (N)","Brooklyn","metrocard","Metrocard - Full Fare","15.0","7.0","40.59272","-73.97823","POINT (-73.97823 40.59272)"
"2023-03-31T17:00:00.000","subway","79","86 St (N)","Brooklyn","metrocard","Metrocard - Other","1.0","0.0","40.59272","-73.97823","POINT (-73.97823 40.59272)"
"2023-03-31T17:00:00.000","subway","79","86 St (N)","Brooklyn","metrocard","Metrocard - Seniors & Disability","5.0","2.0","40.59272","-73.97823","POINT (-73.97823 40.59272)"
"2023-03-31T17:00:00.000","subway","79","86 St (N)","Brooklyn","metrocard","Metrocard - Students","10.0","1.0","40.59272","-73.97823","POINT (-73.97823 40.59272)"
"2023-03-31T17:00:00.000","subway","79","86 St (N)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","7.0","0.0","40.59272","-73.97823","POINT (-73.97823 40.59272)"
"2023-03-31T17:00:00.000","subway","79","86 St (N)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","13.0","0.0","40.59272","-73.97823","POINT (-73.97823 40.59272)"
"2023-03-31T17:00:00.000","subway","79","86 St (N)","Brooklyn","omny","OMNY - Full Fare","20.0","4.0","40.59272","-73.97823","POINT (-73.97823 40.59272)"
"2023-03-31T17:00:00.000","subway","8","5 Av/59 St (N,R,W)","Manhattan","metrocard","Metrocard - Fair Fare","24.0","1.0","40.764812","-73.97335","POINT (-73.97335 40.764812)"
"2023-03-31T17:00:00.000","subway","8","5 Av/59 St (N,R,W)","Manhattan","metrocard","Metrocard - Full Fare","245.0","8.0","40.764812","-73.97335","POINT (-73.97335 40.764812)"
"2023-03-31T17:00:00.000","subway","8","5 Av/59 St (N,R,W)","Manhattan","metrocard","Metrocard - Other","54.0","1.0","40.764812","-73.97335","POINT (-73.97335 40.764812)"
"2023-03-31T17:00:00.000","subway","8","5 Av/59 St (N,R,W)","Manhattan","metrocard","Metrocard - Seniors & Disability","35.0","5.0","40.764812","-73.97335","POINT (-73.97335 40.764812)"
"2023-03-31T17:00:00.000","subway","8","5 Av/59 St (N,R,W)","Manhattan","metrocard","Metrocard - Students","18.0","0.0","40.764812","-73.97335","POINT (-73.97335 40.764812)"
"2023-03-31T17:00:00.000","subway","8","5 Av/59 St (N,R,W)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","137.0","0.0","40.764812","-73.97335","POINT (-73.97335 40.764812)"
"2023-03-31T17:00:00.000","subway","8","5 Av/59 St (N,R,W)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","151.0","0.0","40.764812","-73.97335","POINT (-73.97335 40.764812)"
"2023-03-31T17:00:00.000","subway","8","5 Av/59 St (N,R,W)","Manhattan","omny","OMNY - Full Fare","579.0","16.0","40.764812","-73.97335","POINT (-73.97335 40.764812)"
"2023-03-31T17:00:00.000","subway","8","5 Av/59 St (N,R,W)","Manhattan","omny","OMNY - Other","1.0","0.0","40.764812","-73.97335","POINT (-73.97335 40.764812)"
"2023-03-31T17:00:00.000","subway","8","5 Av/59 St (N,R,W)","Manhattan","omny","OMNY - Seniors & Disability","2.0","0.0","40.764812","-73.97335","POINT (-73.97335 40.764812)"
"2023-03-31T17:00:00.000","subway","80","121 St (J,Z)","Queens","metrocard","Metrocard - Fair Fare","6.0","2.0","40.700493","-73.82829","POINT (-73.82829 40.700493)"
"2023-03-31T17:00:00.000","subway","80","121 St (J,Z)","Queens","metrocard","Metrocard - Full Fare","31.0","7.0","40.700493","-73.82829","POINT (-73.82829 40.700493)"
"2023-03-31T17:00:00.000","subway","80","121 St (J,Z)","Queens","metrocard","Metrocard - Other","2.0","0.0","40.700493","-73.82829","POINT (-73.82829 40.700493)"
"2023-03-31T17:00:00.000","subway","80","121 St (J,Z)","Queens","metrocard","Metrocard - Seniors & Disability","3.0","0.0","40.700493","-73.82829","POINT (-73.82829 40.700493)"
"2023-03-31T17:00:00.000","subway","80","121 St (J,Z)","Queens","metrocard","Metrocard - Students","10.0","1.0","40.700493","-73.82829","POINT (-73.82829 40.700493)"
"2023-03-31T17:00:00.000","subway","80","121 St (J,Z)","Queens","metrocard","Metrocard - Unlimited 30-Day","6.0","0.0","40.700493","-73.82829","POINT (-73.82829 40.700493)"
"2023-03-31T17:00:00.000","subway","80","121 St (J,Z)","Queens","metrocard","Metrocard - Unlimited 7-Day","18.0","0.0","40.700493","-73.82829","POINT (-73.82829 40.700493)"
"2023-03-31T17:00:00.000","subway","80","121 St (J,Z)","Queens","omny","OMNY - Full Fare","39.0","3.0","40.700493","-73.82829","POINT (-73.82829 40.700493)"
"2023-03-31T17:00:00.000","subway","81","111 St (J)","Queens","metrocard","Metrocard - Fair Fare","6.0","0.0","40.69742","-73.83634","POINT (-73.83634 40.69742)"
"2023-03-31T17:00:00.000","subway","81","111 St (J)","Queens","metrocard","Metrocard - Full Fare","18.0","1.0","40.69742","-73.83634","POINT (-73.83634 40.69742)"
"2023-03-31T17:00:00.000","subway","81","111 St (J)","Queens","metrocard","Metrocard - Seniors & Disability","2.0","2.0","40.69742","-73.83634","POINT (-73.83634 40.69742)"
"2023-03-31T17:00:00.000","subway","81","111 St (J)","Queens","metrocard","Metrocard - Students","19.0","3.0","40.69742","-73.83634","POINT (-73.83634 40.69742)"
"2023-03-31T17:00:00.000","subway","81","111 St (J)","Queens","metrocard","Metrocard - Unlimited 30-Day","7.0","0.0","40.69742","-73.83634","POINT (-73.83634 40.69742)"
"2023-03-31T17:00:00.000","subway","81","111 St (J)","Queens","metrocard","Metrocard - Unlimited 7-Day","24.0","0.0","40.69742","-73.83634","POINT (-73.83634 40.69742)"
"2023-03-31T17:00:00.000","subway","81","111 St (J)","Queens","omny","OMNY - Full Fare","24.0","2.0","40.69742","-73.83634","POINT (-73.83634 40.69742)"
"2023-03-31T17:00:00.000","subway","82","104 St (J,Z)","Queens","metrocard","Metrocard - Fair Fare","2.0","0.0","40.69518","-73.84433","POINT (-73.84433 40.69518)"
"2023-03-31T17:00:00.000","subway","82","104 St (J,Z)","Queens","metrocard","Metrocard - Full Fare","24.0","1.0","40.69518","-73.84433","POINT (-73.84433 40.69518)"
"2023-03-31T17:00:00.000","subway","82","104 St (J,Z)","Queens","metrocard","Metrocard - Other","2.0","0.0","40.69518","-73.84433","POINT (-73.84433 40.69518)"
"2023-03-31T17:00:00.000","subway","82","104 St (J,Z)","Queens","metrocard","Metrocard - Students","11.0","1.0","40.69518","-73.84433","POINT (-73.84433 40.69518)"
"2023-03-31T17:00:00.000","subway","82","104 St (J,Z)","Queens","metrocard","Metrocard - Unlimited 30-Day","9.0","0.0","40.69518","-73.84433","POINT (-73.84433 40.69518)"
"2023-03-31T17:00:00.000","subway","82","104 St (J,Z)","Queens","metrocard","Metrocard - Unlimited 7-Day","12.0","0.0","40.69518","-73.84433","POINT (-73.84433 40.69518)"
"2023-03-31T17:00:00.000","subway","82","104 St (J,Z)","Queens","omny","OMNY - Full Fare","23.0","1.0","40.69518","-73.84433","POINT (-73.84433 40.69518)"
"2023-03-31T17:00:00.000","subway","83","Woodhaven Blvd (J,Z)","Queens","metrocard","Metrocard - Fair Fare","11.0","3.0","40.69388","-73.85158","POINT (-73.85158 40.69388)"
"2023-03-31T17:00:00.000","subway","83","Woodhaven Blvd (J,Z)","Queens","metrocard","Metrocard - Full Fare","17.0","4.0","40.69388","-73.85158","POINT (-73.85158 40.69388)"
"2023-03-31T17:00:00.000","subway","83","Woodhaven Blvd (J,Z)","Queens","metrocard","Metrocard - Other","4.0","0.0","40.69388","-73.85158","POINT (-73.85158 40.69388)"
"2023-03-31T17:00:00.000","subway","83","Woodhaven Blvd (J,Z)","Queens","metrocard","Metrocard - Seniors & Disability","5.0","2.0","40.69388","-73.85158","POINT (-73.85158 40.69388)"
"2023-03-31T17:00:00.000","subway","83","Woodhaven Blvd (J,Z)","Queens","metrocard","Metrocard - Students","17.0","3.0","40.69388","-73.85158","POINT (-73.85158 40.69388)"
"2023-03-31T17:00:00.000","subway","83","Woodhaven Blvd (J,Z)","Queens","metrocard","Metrocard - Unlimited 30-Day","14.0","0.0","40.69388","-73.85158","POINT (-73.85158 40.69388)"
"2023-03-31T17:00:00.000","subway","83","Woodhaven Blvd (J,Z)","Queens","metrocard","Metrocard - Unlimited 7-Day","10.0","0.0","40.69388","-73.85158","POINT (-73.85158 40.69388)"
"2023-03-31T17:00:00.000","subway","83","Woodhaven Blvd (J,Z)","Queens","omny","OMNY - Full Fare","24.0","7.0","40.69388","-73.85158","POINT (-73.85158 40.69388)"
"2023-03-31T17:00:00.000","subway","84","85 St-Forest Pkwy (J)","Queens","metrocard","Metrocard - Fair Fare","9.0","0.0","40.692436","-73.86001","POINT (-73.86001 40.692436)"
"2023-03-31T17:00:00.000","subway","84","85 St-Forest Pkwy (J)","Queens","metrocard","Metrocard - Full Fare","16.0","0.0","40.692436","-73.86001","POINT (-73.86001 40.692436)"
"2023-03-31T17:00:00.000","subway","84","85 St-Forest Pkwy (J)","Queens","metrocard","Metrocard - Other","1.0","0.0","40.692436","-73.86001","POINT (-73.86001 40.692436)"
"2023-03-31T17:00:00.000","subway","84","85 St-Forest Pkwy (J)","Queens","metrocard","Metrocard - Students","11.0","0.0","40.692436","-73.86001","POINT (-73.86001 40.692436)"
"2023-03-31T17:00:00.000","subway","84","85 St-Forest Pkwy (J)","Queens","metrocard","Metrocard - Unlimited 30-Day","9.0","0.0","40.692436","-73.86001","POINT (-73.86001 40.692436)"
"2023-03-31T17:00:00.000","subway","84","85 St-Forest Pkwy (J)","Queens","metrocard","Metrocard - Unlimited 7-Day","20.0","0.0","40.692436","-73.86001","POINT (-73.86001 40.692436)"
"2023-03-31T17:00:00.000","subway","84","85 St-Forest Pkwy (J)","Queens","omny","OMNY - Full Fare","24.0","0.0","40.692436","-73.86001","POINT (-73.86001 40.692436)"
"2023-03-31T17:00:00.000","subway","85","75 St-Elderts Ln (J,Z)","Queens","metrocard","Metrocard - Fair Fare","2.0","0.0","40.691322","-73.86714","POINT (-73.86714 40.691322)"
"2023-03-31T17:00:00.000","subway","85","75 St-Elderts Ln (J,Z)","Queens","metrocard","Metrocard - Full Fare","14.0","0.0","40.691322","-73.86714","POINT (-73.86714 40.691322)"
"2023-03-31T17:00:00.000","subway","85","75 St-Elderts Ln (J,Z)","Queens","metrocard","Metrocard - Other","2.0","0.0","40.691322","-73.86714","POINT (-73.86714 40.691322)"
"2023-03-31T17:00:00.000","subway","85","75 St-Elderts Ln (J,Z)","Queens","metrocard","Metrocard - Seniors & Disability","5.0","0.0","40.691322","-73.86714","POINT (-73.86714 40.691322)"
"2023-03-31T17:00:00.000","subway","85","75 St-Elderts Ln (J,Z)","Queens","metrocard","Metrocard - Students","4.0","0.0","40.691322","-73.86714","POINT (-73.86714 40.691322)"
"2023-03-31T17:00:00.000","subway","85","75 St-Elderts Ln (J,Z)","Queens","metrocard","Metrocard - Unlimited 30-Day","5.0","0.0","40.691322","-73.86714","POINT (-73.86714 40.691322)"
"2023-03-31T17:00:00.000","subway","85","75 St-Elderts Ln (J,Z)","Queens","metrocard","Metrocard - Unlimited 7-Day","1.0","0.0","40.691322","-73.86714","POINT (-73.86714 40.691322)"
"2023-03-31T17:00:00.000","subway","85","75 St-Elderts Ln (J,Z)","Queens","omny","OMNY - Full Fare","18.0","0.0","40.691322","-73.86714","POINT (-73.86714 40.691322)"
"2023-03-31T17:00:00.000","subway","86","Cypress Hills (J)","Brooklyn","metrocard","Metrocard - Fair Fare","3.0","0.0","40.68994","-73.87255","POINT (-73.87255 40.68994)"
